ra,dec,mag_model_hst-f814w,mag_model_uvista-y,mag_model_uvista-j,mag_model_uvista-h,mag_model_uvista-ks,mag_model_irac-ch1,mag_model_irac-ch2,mag_model_f115w,mag_model_f150w,mag_model_f277w,mag_model_f444w,flux_model_hst-f814w,flux_model_uvista-y,flux_model_uvista-j,flux_model_uvista-h,flux_model_uvista-ks,flux_model_irac-ch1,flux_model_irac-ch2,flux_model_f115w,flux_model_f150w,flux_model_f277w,flux_model_f444w,flux_err-cal_model_hst-f814w,flux_err-cal_model_uvista-y,flux_err-cal_model_uvista-j,flux_err-cal_model_uvista-h,flux_err-cal_model_uvista-ks,flux_err-cal_model_irac-ch1,flux_err-cal_model_irac-ch2,flux_err-cal_model_f115w,flux_err-cal_model_f150w,flux_err-cal_model_f277w,flux_err-cal_model_f444w,zpdf_med,mass_med,ssfr_med
150.4259868,2.154865981,30.09847163,,,,25.68083763,25.20511163,24.09513412,,29.18859527,24.96524664,23.65697185,0.003315976,0.000127377,4.23E-05,0.000336655,0.193938909,0.300576724,0.835499806,9.04E-05,0.007665878,0.374887832,1.250867357,0.017228675,0.05729226,0.042353877,0.049884319,0.064008291,0.195777408,0.16243176,0.023036168,0.017812849,0.011545107,0.022207997,3.9245,10.40312,-8.61601
150.4344661,2.151732787,25.86814385,25.6691815,25.28202895,24.76295861,24.04801137,24.40199079,24.23615502,25.56445111,25.29253859,24.10722245,23.94269386,0.163208383,0.196032193,0.280019593,0.451665122,0.872560301,0.629801493,0.733732898,0.215883553,0.277322153,0.826249138,0.961440598,0.025974987,0.065752116,0.048948981,0.05735421,0.072267219,0.182328042,0.155834313,0.02894487,0.023040368,0.013602054,0.015528161,3.6131,9.67262,-8.48774
150.4073355,2.161856918,25.14341514,24.30273289,24.0637236,23.37526371,23.14451112,23.04573737,22.77003319,24.78668301,23.686726,22.92908845,22.44737345,0.318151478,0.690091767,0.860023981,1.621416235,2.005374796,2.196367711,2.831305448,0.441902845,1.217053308,2.445482837,3.811102416,0.030418939,0.063618493,0.051413886,0.062986099,0.082641227,0.295956604,0.228639909,0.05068895,0.041260061,0.026946994,0.032876377,2.5085,10.06748,-8.36539
150.3599579,2.179396877,26.13369769,26.32597548,25.88240492,25.79540835,24.96284031,24.18082595,25.45226383,26.10082602,25.55444116,24.68936646,24.59527541,0.127797078,0.107055703,0.161078669,0.174516567,0.375719622,0.772093007,0.239383641,0.13172542,0.217883096,0.483340755,0.527096141,0.014683296,0.058981693,0.047155108,0.058753246,0.077493577,0.299538895,0.258400394,0.023298031,0.018683736,0.01272029,0.014186948,4.0741,9.54562,-8.53013
150.4106542,2.161531502,24.55867259,24.2589806,24.30955913,24.3660095,23.92620816,23.39301502,23.36216078,24.43680657,24.45083349,23.8635893,23.88113762,0.545168762,0.718468543,0.685766631,0.651022803,0.976150402,1.595122324,1.641102433,0.609926318,0.602097196,1.034104151,1.017524676,0.023107333,0.058970545,0.047190907,0.057515346,0.076157936,0.182196769,0.199863394,0.05283834,0.043212954,0.020413723,0.021504382,3.9958,9.513,-7.97086
150.4298246,2.155032529,26.9941519,25.79431545,25.04390834,24.05680558,23.45850153,22.82848926,22.53077668,26.37977963,24.5319279,22.99580889,22.27645256,0.057854779,0.174692322,0.34868773,0.865521312,1.501756038,2.682898826,3.529306099,0.101879815,0.558764545,2.299727853,4.460863911,0.01385368,0.060542126,0.043751164,0.05118926,0.063824374,0.204844059,0.162374031,0.019583612,0.01552006,0.016015689,0.025877008,2.5168,10.55351,-9.05209
150.360738,2.180356815,24.90850268,24.3463929,23.93116589,23.29550159,22.95285635,22.31880274,22.04120773,24.29219812,23.74997267,22.71202623,22.23483469,0.395001665,0.662892096,0.971703226,1.745015804,2.392530365,4.290213473,5.540091109,0.696820235,1.148182524,2.986685595,4.635174895,0.0301262,0.075760475,0.06200615,0.076676993,0.099763409,0.40000034,0.303836388,0.045180629,0.036735558,0.026715662,0.03644103,3.7642,10.28879,-8.34828
150.3607777,2.180469863,24.31818027,24.0555218,23.96699206,23.5479733,23.42010936,23.65626936,23.73814992,24.14029526,23.69567047,22.96989312,22.80793477,0.680342952,0.86654532,0.940163046,1.382963382,1.555808916,1.251676959,1.160753579,0.801460078,1.20706821,2.355281135,2.73417363,0.014608114,0.059004731,0.047234818,0.059172623,0.078119843,0.376261349,0.274560843,0.022865049,0.019382633,0.01817398,0.020500661,2.7478,9.68146,-7.95945
150.4569115,2.146570969,29.30117865,,26.97317289,25.62065468,24.32278726,24.51968692,23.99548829,26.67720006,26.69041974,24.32712315,23.63581856,0.006910803,0.000127377,0.058983541,0.204992573,0.677462242,0.565099902,0.915808526,0.077467578,0.076530069,0.67476219,1.275476836,0.034379033,0.12958676,0.105370847,0.120522721,0.148826041,0.212095805,0.189857727,0.035663603,0.027844876,0.031968142,0.056534805,3.259,9.98864,-8.5706
150.4178184,2.1610524,25.13607375,24.94008288,24.9947241,24.95835301,24.35728094,24.73789371,24.9979011,25.10763418,24.91642446,24.25130016,24.25232648,0.320310001,0.383677958,0.364846649,0.377275669,0.656277665,0.462213382,0.363780621,0.328810992,0.392130132,0.723568972,0.722885327,0.0100802,0.05126575,0.037466181,0.043954845,0.055728433,0.194349627,0.170867351,0.015493716,0.012484999,0.011897032,0.012532364,3.9697,9.55709,-8.29719
150.461269,2.146074293,25.57278238,25.07424861,24.7558139,24.56812064,23.87995347,24.09097557,23.80125107,25.21865934,24.97415682,24.11502296,23.89406302,0.214233335,0.339078736,0.454647115,0.5404453,1.018635038,0.838706042,1.095215479,0.296849462,0.371823873,0.820334199,1.005483134,0.025800615,0.073975322,0.059634989,0.07131495,0.091940664,0.158918883,0.139786156,0.039528534,0.031181255,0.020009371,0.023347332,3.5653,9.54657,-8.15401
150.4099119,2.16474156,24.17600253,23.67968585,23.4887065,23.24271047,22.771855,23.39209371,23.25393197,23.77310134,23.45437568,22.66815314,22.39876512,0.775530689,1.224970583,1.46055327,1.831959266,2.826558636,1.596476455,1.813122775,1.123982281,1.507473646,3.109845012,3.985602207,0.082462414,0.104008458,0.088217601,0.105179899,0.135983685,0.339603948,0.268198064,0.113001303,0.095102483,0.064162158,0.073765292,2.5638,10.23128,-8.86143
150.4478522,2.151245077,24.42536679,24.48840481,24.29040881,23.86527193,23.40132317,23.8831075,23.77029995,24.17543078,24.11169829,23.4883849,23.37828977,0.616386735,0.581618317,0.697969548,1.032502775,1.582962884,1.015680229,1.126886094,0.775939193,0.822850023,1.460985953,1.616903473,0.015724241,0.143714505,0.11502645,0.127966934,0.151933882,0.222545765,0.201571477,0.030294055,0.02765065,0.044225509,0.049156378,3.4036,9.71724,-8.21342
150.449952,2.150903354,25.65702428,25.36807947,25.21769261,24.88206155,24.21187148,25.23655035,24.93260941,25.48381209,25.07249056,24.52118198,24.30813489,0.198239542,0.258683192,0.297113889,0.404739304,0.750328442,0.291997989,0.386328045,0.23252795,0.339628226,0.564322293,0.686666794,0.036234993,0.080917498,0.062700863,0.073618186,0.092612523,0.163928278,0.153534577,0.046759398,0.040209038,0.037860466,0.044426315,3.7532,9.52594,-8.36719
150.4502403,2.150828127,24.64794405,24.36073251,24.12529753,23.71662441,23.19551211,23.38507462,23.08793235,24.34420764,24.05563125,23.19257197,22.85747108,0.50213718,0.65419466,0.812607804,1.183996004,1.91335324,1.606830813,2.112647595,0.664227641,0.866457966,1.91854156,2.612230943,0.006657606,0.063512311,0.045235255,0.051737651,0.063221162,0.164110913,0.143116313,0.015222355,0.014606748,0.024956777,0.032789546,3.4794,10.09963,-8.59783
150.4167152,2.16357945,,,26.70295371,25.03828652,24.39960583,23.36783493,22.85940308,28.21675251,26.12768713,23.72350808,22.77245506,3.32E-05,0.000127377,0.07565167,0.350497876,0.63118645,1.632548261,2.607586774,0.018762858,0.128506516,1.176513103,2.824996895,0.026970772,0.058768346,0.046865601,0.05696898,0.074781282,0.203329718,0.180226705,0.031930209,0.024764556,0.018068775,0.025051159,2.5188,10.30791,-8.85948
150.4453858,2.153318452,26.26863262,26.07377428,25.77715928,25.01806577,24.07555834,23.72142431,23.52676382,27.09519469,25.32576324,23.80313162,23.32903101,0.112861795,0.135048663,0.177474634,0.357086713,0.850700457,1.178773261,1.410244693,0.052713533,0.268964339,1.093320148,1.691950272,0.035079409,0.07248479,0.058045585,0.069990404,0.089914352,0.183691176,0.147869898,0.03283476,0.026504296,0.023508557,0.03146407,3.7743,10.10339,-8.58334
150.4070063,2.167771535,27.03085157,27.06056557,26.7401033,26.23755666,26.79122308,,27.17246659,27.22773141,27.56910934,25.18155379,24.78641077,0.055931874,0.054421909,0.073106953,0.1161388,0.069744629,0.000813615,0.049092298,0.046655993,0.034068755,0.307169777,0.442013663,0.004016632,0.047239761,0.033969085,0.040090426,0.051140131,0.204382244,0.196320866,0.006126035,0.004793606,0.006219086,0.007731799,3.6722,9.74618,-9.39045
150.4217214,2.162450903,26.67889568,27.05619598,25.8243585,25.37302831,24.56319771,24.33373495,23.66221768,26.12714461,25.60848648,24.25574919,23.95648306,0.077346689,0.054641374,0.169924735,0.257506784,0.542901343,0.670665581,1.24483826,0.128570744,0.207302915,0.720610067,0.9493072,0.016168253,0.057353092,0.048578028,0.06085608,0.08225644,0.168615807,0.163297376,0.012168711,0.01115969,0.021658503,0.026721059,4.2431,9.93608,-8.55155
150.4215591,2.162583317,25.02783075,24.10180076,24.53903339,23.88135827,23.60306041,23.64464444,22.97958509,24.52301272,24.5056334,23.52507017,23.43404499,0.35388952,0.830385386,0.555119703,1.017317918,1.314546141,1.265150597,2.334349945,0.56337155,0.572461967,1.412446254,1.535967426,0.131655883,0.269118519,0.214925493,0.235626972,0.280580093,0.502400451,0.431533216,0.123179059,0.098967415,0.070520704,0.073859687,3.3888,9.8349,-8.49027
150.36595,2.182915113,,,25.94279129,25.27797315,24.62310982,24.86012714,,28.13050888,,25.9435094,25.56880259,3.32E-05,0.000127377,0.152364392,0.28106757,0.51375501,0.412999136,0.001451159,0.020314047,0.000148136,0.152263651,0.215020053,0.033306503,0.072412894,0.069149943,0.092933176,0.129286613,0.406356862,0.295201197,0.023792744,0.022188443,0.025399594,0.031798424,4.6872,9.54639,-8.35082
150.4268638,2.161071131,26.32196918,26.02463384,26.52281559,25.91823123,25.63927222,25.92223239,25.46489743,26.56073378,25.97485233,24.88823216,24.72861787,0.107451462,0.1413014,0.089304586,0.155850251,0.201507453,0.155276969,0.236614321,0.086239551,0.147930958,0.402445556,0.466179155,0.004223189,0.052589252,0.036944823,0.042519413,0.0526087,0.143727079,0.152557118,0.008310647,0.007784629,0.012186756,0.014119904,3.1882,9.59703,-9.39409
150.3658083,2.183327895,26.64469771,25.41387447,24.55032564,24.13771995,23.74016571,22.58320565,22.78815102,25.88978356,25.34119935,24.4650039,24.05037688,0.07982169,0.247999161,0.549376076,0.803363357,1.158600512,3.362929309,2.784451082,0.159987692,0.26516748,0.594290022,0.870661311,0.038104941,0.46942636,0.397214989,0.426879665,0.481939936,1.288958405,0.923069945,0.037485826,0.031459168,0.036153716,0.04504352,2.744,9.61389,-8.73543
150.4586291,2.149786361,25.14064392,24.81103522,24.58022264,24.13765962,23.48734879,23.75752526,23.61974084,24.78490898,24.37880832,23.48169385,23.35125332,0.31896456,0.432101639,0.534454752,0.803408001,1.462380822,1.140223254,1.294504796,0.442625478,0.643393506,1.470017341,1.657672267,0.056089599,0.09532895,0.078246872,0.092915548,0.11862974,0.173115866,0.155348278,0.071429207,0.057335192,0.038327968,0.041091789,3.6023,9.93054,-8.66542
150.4326855,2.159346471,,27.39628167,,26.4073314,25.70812584,24.16996573,23.685985,,26.50254573,25.09608067,24.76716516,3.32E-05,0.039947291,4.23E-05,0.099327028,0.189125315,0.779854727,1.217884211,9.04E-05,0.090987495,0.332328611,0.449918588,0.306806794,0.276413916,0.219202539,0.232635917,0.265772203,0.362495207,0.316788706,0.257945308,0.218564898,0.079466024,0.072924766,3.1382,9.51735,-8.57044
150.4324349,2.15949742,29.85712567,,28.23331199,26.41204019,25.22031233,24.3679236,23.60443518,28.18898257,27.18443882,24.41095256,22.99483335,0.004141424,0.000127377,0.018478861,0.098897184,0.296397864,0.649876095,1.312882707,0.019248947,0.048553939,0.624624445,2.301795097,0.027600856,0.06841187,0.05358369,0.064437028,0.082945538,0.18668785,0.157832199,0.039090863,0.031258486,0.020513741,0.036829317,3.7986,10.59278,-8.48279
150.4253556,2.162418721,23.83721926,23.78484078,23.69320638,23.19801344,23.22613754,23.35672577,23.18743912,23.84120088,23.45694754,23.15931604,22.98994628,1.05952765,1.111894769,1.209810777,1.908950305,1.860137227,1.649338108,1.927632989,1.055649261,1.50390701,1.978215421,2.312179189,0.021372315,0.064532754,0.05095188,0.061197115,0.079597047,0.191692459,0.165592353,0.019620855,0.018062106,0.01656055,0.018997041,2.5272,9.75525,-8.3987
150.4248038,2.163239688,24.00752913,23.83022537,23.71248075,23.17271084,23.30912041,23.37388494,23.31102213,23.90973276,23.44440098,23.24548795,23.13136368,0.905708298,1.06637475,1.188523299,1.953959974,1.723264089,1.623476558,1.720248338,0.991075853,1.521386674,1.827278811,2.029805982,0.041864867,0.068732274,0.05361378,0.063772676,0.081596557,0.207424086,0.168718627,0.039771067,0.032121586,0.017425624,0.019338726,2.5645,9.70564,-8.40145
150.3636688,2.185491757,24.67086562,24.25500597,24.22040103,23.90930331,23.32259883,23.34991348,23.38176844,24.61124018,24.2960223,23.34976184,23.30218316,0.491647404,0.721103514,0.74445695,0.991467938,1.70200358,1.659719155,1.61173124,0.519402374,0.694370211,1.659950983,1.734310024,0.074658149,0.094632387,0.082027725,0.10269114,0.135101516,0.400325224,0.33163155,0.07406481,0.060196075,0.038975351,0.040710507,3.6264,9.86527,-8.33718
150.4281398,2.162151017,24.3773164,24.17952422,24.12213398,23.47879914,23.40755138,23.23523179,23.1532141,24.12087843,23.60086821,23.34531023,23.18533614,0.644278203,0.773019256,0.814978981,1.473941834,1.573908379,1.844621576,1.98936449,0.815921973,1.317203018,1.666770898,1.931370276,0.019642401,0.059075852,0.044066063,0.051913259,0.065904987,0.186923948,0.154919367,0.021572341,0.017645176,0.011713844,0.013572743,2.6431,9.69468,-8.1947
150.4477539,2.155432434,25.96802482,25.34969665,25.26191865,25.04244757,24.34172575,24.89205695,25.15483906,25.87051346,25.51317695,24.33151473,24.26807331,0.148864133,0.263100298,0.285254523,0.349157176,0.665747736,0.40103033,0.314821495,0.162852569,0.226323276,0.672038428,0.712476717,0.021478776,0.064053921,0.048955687,0.058314948,0.074339662,0.156929757,0.136730239,0.025564,0.020154234,0.01288108,0.014123662,4.3754,9.82444,-8.67612
150.4479423,2.156277974,31.57768656,27.61274074,27.17737823,25.85832225,25.39372925,25.78838791,25.28261932,27.55711011,27.07631395,24.68568517,23.89179919,0.000849035,0.032726812,0.048870717,0.164691468,0.2526436,0.175648659,0.279867373,0.034447361,0.053638228,0.484982348,1.007581822,0.036189177,0.073241216,0.057550623,0.068368203,0.087280829,0.153262231,0.144375066,0.046122107,0.036196183,0.014859733,0.02211191,3.1145,9.94466,-8.70054
150.4481374,2.156282463,26.62130641,25.89762543,25.6265397,25.35108701,24.37949084,24.46409274,24.21001543,25.46726169,25.53140628,24.43907596,24.19823518,0.081560041,0.158836324,0.203884457,0.262763597,0.642989178,0.594788969,0.751612216,0.23609964,0.222555067,0.60865279,0.759811614,0.048461988,0.082227034,0.067179696,0.080962691,0.104645354,0.171505536,0.150907648,0.055779373,0.044795978,0.017510259,0.019988651,4.1708,9.652,-8.18817
150.4333134,2.16217373,24.7984567,24.30047317,24.10840405,23.35015793,23.13228458,22.97815975,22.73785626,24.34430728,23.64094329,22.97101421,22.644668,0.437136752,0.691529534,0.825350425,1.659345524,2.028085071,2.337416475,2.916469882,0.664166689,1.269470704,2.352850413,3.177845651,0.031810477,0.070449657,0.054626624,0.06490829,0.083378967,0.184130019,0.154686707,0.027240881,0.023556156,0.021104981,0.025944494,2.8332,10.20244,-8.89215
150.4535804,2.158136371,25.89867532,25.56352139,25.52627502,25.53041799,24.73886763,24.74549116,24.93779866,25.72472946,25.4352875,24.4860318,24.51078768,0.158682806,0.216068494,0.223609366,0.222757741,0.461798959,0.45899033,0.384486004,0.186255118,0.243156005,0.582890908,0.569750778,0.035296044,0.071499843,0.055228599,0.065158314,0.083168702,0.11596036,0.136977539,0.029554049,0.023590414,0.013951652,0.014460287,4.8207,9.68921,-8.4136
150.36678,2.189834275,26.56678283,24.50820453,23.9344692,23.18869286,22.34501306,21.44766441,21.3007725,25.19040035,24.04744113,21.78052264,21.14048846,0.085760414,0.571107928,0.968751351,1.925408364,4.187885257,9.570491395,10.95698334,0.304677134,0.873018704,7.043539333,12.70002613,0.021923414,0.06763413,0.055434283,0.069258173,0.091263538,0.506352424,0.341113313,0.042397288,0.034878744,0.018997118,0.023440527,3.655,10.7217,-8.02593
150.4024966,2.177433861,,,,27.50499741,25.41236062,24.47184743,24.09763028,28.51815095,,24.88503246,23.63718341,3.32E-05,0.000127377,4.23E-05,0.036141072,0.248345189,0.590555921,0.833581158,0.014214763,0.000148136,0.403633327,1.273874478,0.015340986,0.052485164,0.041570462,0.052846642,0.069975101,0.250021841,0.214630404,0.020706625,0.016550693,0.018016185,0.041665085,3.7664,10.40292,-8.76495
150.4350331,2.165978083,25.56560864,25.45792395,25.37641725,25.46134627,24.71922463,24.90037199,24.85730631,25.43547969,25.38385042,24.54734628,24.54085821,0.215653516,0.238138942,0.256704274,0.237389493,0.470229802,0.397970798,0.414073535,0.243112967,0.254952826,0.550885688,0.554187487,0.023174787,0.065746787,0.048785556,0.057053475,0.072500295,0.143690681,0.140659739,0.023865712,0.019686932,0.014892305,0.016093778,4.7799,9.71404,-8.52696
150.4311151,2.169231022,23.92420519,23.73463052,23.612633,23.12265809,23.11278623,22.93948964,22.84600604,23.72106038,23.303955,23.02723818,22.75295307,0.977952863,1.164522251,1.30300715,2.046146686,2.064835745,2.422167349,2.639961432,1.179168438,1.731482074,2.234110913,2.876197936,0.011879893,0.073981536,0.054165086,0.062435029,0.07828518,0.172017836,0.155743499,0.01469887,0.016064934,0.018420866,0.022753969,2.6618,9.87462,-8.4015
150.4096756,2.177104866,27.16561567,26.77581019,26.23577777,26.25235916,25.41647313,24.64075826,24.59483172,27.39380433,26.09219395,24.62358087,24.22506925,0.049403047,0.070741771,0.116329241,0.114566154,0.247406297,0.505471525,0.527311582,0.040038543,0.132776867,0.513532164,0.741262958,0.008257553,0.049641472,0.036492426,0.043972371,0.056200426,0.202500723,0.176808066,0.013111862,0.010625184,0.010427921,0.013289189,2.9399,9.77132,-8.98471
150.3778265,2.188969658,,28.61824989,28.61824989,28.61824989,28.61824989,28.61824989,28.61824989,29.0098047,28.22669376,24.9142335,23.44851197,3.32E-05,0.012962836,0.012962836,0.012962836,0.012962836,0.012962836,0.012962836,0.00903812,0.018591845,0.392922229,1.51563705,0.003543564,0.050059413,0.03589458,0.043006344,0.053701535,0.379881771,0.293924533,0.004567838,0.00380621,0.004883658,0.007813405,3.7881,9.7,-7.3
150.4093894,2.177543877,26.56949841,26.43369799,26.58101791,25.942355,24.86988365,24.98439032,24.58084959,25.97480122,25.78554962,24.24715278,23.67219855,0.085546183,0.096943971,0.084643349,0.15242563,0.40930452,0.368335751,0.534146225,0.147937921,0.176108433,0.726338206,1.23344725,0.025526474,0.062385446,0.05136998,0.064304515,0.085792414,0.239197438,0.192067188,0.030617304,0.024322092,0.019670731,0.028086974,4.1341,10.0437,-8.12511
150.3783192,2.188906899,24.3597592,24.0851718,23.92989054,23.476089,22.95169073,23.10658377,22.91527347,24.09759723,23.86711557,22.99219636,22.78698714,0.65478138,0.843201327,0.972845301,1.477625581,2.395100309,2.076665239,2.47679813,0.833606531,1.030751021,2.307392391,2.787437546,0.059959786,0.0829801,0.068314204,0.083559154,0.107610091,0.438404815,0.346196357,0.054864206,0.045439528,0.028705972,0.031973252,3.5674,10.06183,-8.33846
