acsf814w_dust,VISTA_Y_dust,VISTA_J_dust,VISTA_H_dust,VISTA_Ks_dust,irac_ch1_dust,irac_ch2_dust,NIRCam_F115W_dust,NIRCam_F150W_dust,NIRCam_F277W_dust,NIRCam_F444W_dust
24.722845,24.632975,24.518621,24.112406,23.62339,23.28613,23.105967,24.58327,24.385086,23.473885,23.116367
25.904875,25.69388,25.509825,25.038176,24.471611,23.914234,23.65021,25.601473,25.318546,24.215809,23.6679
25.89106,25.58425,25.30991,24.708538,24.0557,23.359507,22.986862,25.44066,25.041105,23.748156,23.013954
25.856306,25.702168,25.558846,25.101934,24.59352,24.184689,23.988436,25.63277,25.388788,24.411276,23.999311
26.20599,25.949,25.718973,25.159302,24.536354,23.891027,23.602097,25.82915,25.47749,24.230328,23.621998
26.373175,26.336937,26.221134,25.696823,25.148138,24.85041,24.728691,26.291677,26.028728,25.00211,24.733204
26.687601,26.545605,26.373596,25.840494,25.251682,24.786814,24.58437,26.463858,26.16273,25.03058,24.596209
25.53278,25.449718,25.345066,24.933132,24.462536,24.136303,23.974958,25.404144,25.206799,24.319868,23.982883
25.64646,25.586773,25.522284,25.18376,24.75141,24.480244,24.340912,25.562098,25.425377,24.631264,24.34736
26.116577,26.0237,25.923042,25.5053,24.980858,24.59345,24.40926,25.98166,25.779348,24.803009,24.41983
25.9555,25.638449,25.36896,24.793076,24.145304,23.4217,23.090956,25.495367,25.10822,23.804663,23.114668
28.432322,27.800741,27.258493,26.264923,25.25808,23.973019,23.442057,27.499506,26.734003,24.624853,23.48264
26.111212,25.925043,25.727985,25.172338,24.55652,24.034855,23.795935,25.828281,25.503565,24.307077,23.81138
26.438478,26.31265,26.15702,25.64112,25.069262,24.646378,24.455576,26.240868,25.960114,24.868723,24.466478
24.937603,24.923826,24.891565,24.592115,24.200783,24.02419,23.917953,24.91817,24.822931,24.129627,23.921257
24.665434,24.60376,24.536968,24.187065,23.73584,23.462938,23.31936,24.578596,24.43574,23.613838,23.326244
27.620108,27.32637,27.02615,26.296696,25.519445,24.787031,24.4838,27.172724,26.694693,25.153624,24.505014
25.917229,25.798971,25.68496,25.275951,24.799467,24.447586,24.282467,25.745392,25.543125,24.638018,24.290945
25.216742,25.198076,25.153551,24.821602,24.410297,24.225506,24.121666,25.186207,25.06839,24.33406,24.124483
25.109303,25.011757,24.888603,24.43986,23.929152,23.570118,23.38721,24.956938,24.731894,23.765709,23.397615
24.043512,24.049555,24.055187,23.844433,23.545734,23.420933,23.329971,24.061476,24.031908,23.506914,23.331825
26.274435,26.159235,26.037361,25.560074,24.929983,24.413818,24.179867,26.108624,25.854591,24.678001,24.195738
25.04561,25.076918,25.064995,24.7425,24.346684,24.205091,24.12598,25.084225,24.99095,24.288258,24.126389
26.363895,26.123863,25.883762,25.275738,24.60781,23.98426,23.662886,26.003902,25.621813,24.324919,23.685509
23.92361,23.850637,23.79974,23.530443,23.149288,22.869286,22.693071,23.83283,23.735525,23.0418,22.703096
26.93363,26.836988,26.547379,25.704515,24.96094,24.632555,24.500713,26.710419,26.168833,24.783506,24.506968
25.45933,25.464178,25.406092,24.980791,24.419186,24.13331,23.994331,25.454569,25.268843,24.279278,24.001612
27.77839,27.433607,27.122332,26.428354,25.690739,24.941784,24.631487,27.267597,26.800312,25.320797,24.65291
25.711084,25.642801,25.561518,25.177605,24.729004,24.48185,24.350391,25.610607,25.442926,24.621868,24.355742
25.644754,25.239117,24.881239,24.1583,23.401888,22.520414,22.064215,25.047483,24.534885,23.00487,22.098408
25.66269,25.384682,25.170128,24.70282,24.15778,23.515137,23.208076,25.27084,24.96745,23.867872,23.229637
25.947666,25.874685,25.7118,25.140982,24.56452,24.243782,24.099798,25.803114,25.491549,24.411366,24.106117
24.864965,24.747042,24.616886,24.172274,23.652544,23.252836,23.050379,24.687317,24.459202,23.469807,23.062658
25.727272,25.550203,25.360168,24.848158,24.29128,23.81599,23.593218,25.455618,25.155483,24.0718,23.6068
26.628304,26.511213,26.34982,25.821402,25.244987,24.834501,24.65385,26.43681,26.145676,25.050968,24.663546
24.228119,24.24724,24.224936,23.896494,23.446377,23.222336,23.094425,24.251463,24.144117,23.348207,23.1002
25.99195,25.821123,25.48239,24.57241,23.763235,23.301739,23.072803,25.66669,25.0602,23.530354,23.087957
27.102276,26.98856,26.663084,25.765034,25.045963,24.737513,24.622662,26.84028,26.247087,24.879148,24.626707
25.194326,24.886799,24.604534,23.978207,23.3156,22.612072,22.22308,24.739986,24.324615,23.00808,22.251593
24.276237,23.994509,23.763113,23.233255,22.639757,21.997665,21.627802,23.87517,23.532265,22.365988,21.654856
25.896526,25.7574,25.605953,25.131533,24.588753,24.15066,23.946615,25.685658,25.426222,24.387947,23.958513
25.667461,25.515614,25.338968,24.818392,24.252975,23.809872,23.597868,25.430191,25.1374,24.044962,23.610832
25.891523,25.47407,25.116339,24.414724,23.6609,22.73366,22.248196,25.281439,24.774239,23.245388,22.285208
24.782173,24.615616,24.47457,24.08522,23.619041,23.167168,22.933294,24.545473,24.331741,23.422876,22.94831
26.93922,26.852161,26.586,25.760979,25.065466,24.750353,24.63976,26.733633,26.218563,24.89628,24.643223
25.994986,25.970116,25.8562,25.354836,24.860384,24.64378,24.547174,25.92409,25.678688,24.76245,24.54878
24.958012,24.77936,24.604,24.124037,23.582012,23.078259,22.781164,24.693316,24.415525,23.373295,22.801603
25.32782,25.315147,25.275255,24.930902,24.513033,24.286278,24.171871,25.305025,25.181938,24.411947,24.175701
24.683779,24.569391,24.46465,24.104137,23.67478,23.302439,23.108078,24.520126,24.345217,23.518818,23.119173
26.439342,26.27311,26.097654,25.579102,24.980907,24.457085,24.219185,26.187748,25.89087,24.730412,24.23475
25.11846,24.77137,24.461515,23.806507,23.084618,22.273478,21.804918,24.610538,24.15603,22.736937,21.840439
26.920511,26.706333,26.502241,25.939697,25.326769,24.799755,24.572529,26.602804,26.268967,25.071627,24.586428
25.43565,25.253729,25.073189,24.547262,23.93149,23.373627,23.099686,25.1667,24.861576,23.670702,23.118567
25.352907,25.328812,25.28303,24.938799,24.51418,24.295164,24.180658,25.315805,25.189857,24.418451,24.184484
25.46713,25.416695,25.347464,24.986858,24.541075,24.280987,24.142467,25.392323,25.241615,24.433632,24.148348
28.020056,27.603971,27.259974,26.56602,25.798939,24.90937,24.535233,27.418259,26.920906,25.367817,24.562366
26.055721,25.892797,25.718435,25.20238,24.58623,24.076628,23.801287,25.8124,25.513285,24.357895,23.820282
24.366632,24.322783,24.274158,23.97233,23.57525,23.338163,23.196783,24.308212,24.198153,23.48535,23.202976
25.335783,24.9853,24.704807,24.164684,23.579485,22.856855,22.439072,24.834465,24.455816,23.27991,22.470001
26.705061,26.596523,26.298628,25.432964,24.692736,24.364553,24.21945,26.46474,25.90931,24.521856,24.226559
26.101618,25.93236,25.784126,25.328695,24.777157,24.296307,24.076178,25.859493,25.609499,24.54778,24.09008
24.978884,24.93991,24.89339,24.56482,24.147928,23.929415,23.8094,24.926077,24.807066,24.053873,23.813927
25.842552,25.750055,25.674623,25.34473,24.906193,24.584091,24.420212,25.717924,25.57513,24.760752,24.429161
25.25294,24.961023,24.687696,24.060635,23.356268,22.655912,22.23826,24.824389,24.409143,23.055134,22.26983
25.29777,25.285263,25.261759,24.968908,24.571276,24.373545,24.260616,25.284254,25.195793,24.488354,24.264566
25.389647,25.38194,25.333994,24.978477,24.500212,24.244284,24.108591,25.3731,25.236137,24.38431,24.115292
26.208336,26.098478,25.96679,25.498165,24.95725,24.557648,24.37842,26.039467,25.795082,24.772438,24.387953
24.613985,24.528328,24.449804,24.123035,23.692526,23.342983,23.151447,24.49531,24.352934,23.54415,23.162878
25.28658,25.25087,25.199238,24.849598,24.433212,24.215311,24.096758,25.234554,25.102312,24.340189,24.101025
27.273277,26.872026,26.444733,25.50122,24.597425,23.714142,23.322664,26.647924,25.987595,24.163242,23.351257
25.85093,25.445848,25.088823,24.37499,23.611937,22.704699,22.23143,25.254745,24.743725,23.201845,22.267511
25.667679,25.623247,25.550453,25.157099,24.70407,24.449879,24.325186,25.595087,25.429117,24.589172,24.329805
26.127415,26.013113,25.883295,25.427362,24.891726,24.46922,24.271742,25.953964,25.717447,24.694483,24.283516
24.85634,24.698719,24.53043,24.034555,23.485699,23.022,22.73966,24.619112,24.340528,23.293385,22.758871
25.158215,25.03818,24.903677,24.483803,23.999077,23.61277,23.422014,24.974636,24.75397,23.828123,23.432749
25.308655,25.23462,25.17564,24.87305,24.48767,24.221182,24.07856,25.210026,25.093048,24.373762,24.085238
25.391388,25.178873,24.981997,24.474838,23.917845,23.39387,23.098366,25.079592,24.777882,23.693176,23.11867
25.413652,25.145878,24.901152,24.33624,23.712507,23.076878,22.717728,25.020779,24.657475,23.438951,22.743683
23.52803,23.380367,23.227457,22.760756,22.174648,21.655224,21.336,23.31176,23.04679,21.94996,21.359726
24.39508,24.354795,24.221659,23.688597,23.065113,22.702166,22.476934,24.30743,24.017633,22.895756,22.492792
25.259764,25.18865,25.051437,24.536495,23.94281,23.570797,23.354162,25.13446,24.85959,23.77649,23.368164
24.64753,24.42686,24.231808,23.75526,23.198036,22.636663,22.36157,24.327122,24.038643,22.941828,22.38044
25.295404,25.22033,25.158386,24.85571,24.465643,24.200876,24.053501,25.194635,25.076082,24.3521,24.060852
26.954882,26.758467,26.556732,25.981865,25.353687,24.81631,24.59067,26.65783,26.318047,25.089134,24.60474
23.924925,23.86511,23.776237,23.400047,22.964125,22.686588,22.528996,23.828218,23.659933,22.847862,22.536915
25.59037,25.351896,25.045517,24.307947,23.589298,22.993818,22.688072,25.197697,24.717634,23.30995,22.709482
26.193403,26.115606,25.979624,25.474735,24.919239,24.559988,24.397089,26.056606,25.792845,24.748457,24.405594
25.752981,25.684553,25.588299,25.170242,24.682402,24.356176,24.200651,25.644844,25.449045,24.536036,24.208107
25.920649,25.70816,25.491531,24.918272,24.304495,23.740955,23.438871,25.600119,25.252483,24.05608,23.459642
24.25701,24.017948,23.79773,23.264915,22.667551,22.05491,21.692095,23.906889,23.573359,22.40882,21.718658
25.75495,25.66519,25.563686,25.164503,24.704435,24.379469,24.21611,25.620037,25.432358,24.564138,24.22426
25.887371,25.755472,25.606972,25.124012,24.575329,24.141483,23.938725,25.685856,25.426247,24.37201,23.950886
29.132523,28.419054,27.790255,26.651875,25.504618,24.03081,23.381475,28.07159,27.176138,24.78397,23.431993
25.849157,25.629663,25.419748,24.880293,24.283546,23.710691,23.443785,25.5222,25.195965,24.013748,23.461754
24.335726,24.201952,24.067808,23.651838,23.171585,22.762327,22.550379,24.137112,23.919674,22.990206,22.563438
23.978151,23.910648,23.850807,23.553738,23.176403,22.914373,22.758816,23.887276,23.773632,23.076862,22.766455
25.0587,24.926838,24.791475,24.344997,23.825256,23.412395,23.17269,24.864712,24.63099,23.649115,23.18825
25.556412,25.44239,25.324203,24.902819,24.40173,24.003284,23.805017,25.388477,25.177046,24.22189,23.81679
25.967941,25.82334,25.667885,25.187265,24.651438,24.212,24.005371,25.74841,25.485556,24.449211,24.017633
26.628546,26.43699,26.221914,25.60921,24.932753,24.362326,24.113573,26.332022,25.964666,24.651863,24.130062
27.15757,26.911356,26.67017,26.058977,25.408453,24.800814,24.545109,26.787739,26.40419,25.1192,24.561203
26.232042,25.851183,25.50706,24.789198,24.000355,23.104618,22.649557,25.670008,25.162678,23.586353,22.684418
25.482086,25.452139,25.413935,25.095621,24.680643,24.438698,24.313135,25.442104,25.331856,24.573502,24.31829
25.581867,25.459059,25.331335,24.899714,24.400686,24.00309,23.80727,25.399513,25.17752,24.222576,23.81861
24.063374,24.053482,24.025917,23.726374,23.34962,23.172327,23.068062,24.04925,23.956957,23.27819,23.07093
24.890022,24.587957,24.30902,23.682348,23.006105,22.28654,21.890575,24.443289,24.02786,22.688807,21.919853
26.12854,26.04881,25.93705,25.486654,24.964325,24.614485,24.450048,26.001995,25.780762,24.801594,24.4587
25.046986,25.0409,25.01833,24.731424,24.358065,24.183939,24.083202,25.039473,24.956688,24.2883,24.08589
25.633505,25.509897,25.39743,25.00516,24.552023,24.189821,24.004078,25.456858,25.263472,24.398111,24.014141
25.410585,25.353607,25.28684,24.934116,24.522676,24.274368,24.152071,25.326248,25.183432,24.416046,24.156334
24.973042,24.995686,24.983244,24.68958,24.332981,24.201784,24.121937,25.000275,24.922045,24.284016,24.122467
26.317636,26.131245,25.953335,25.428541,24.835054,24.311646,24.08436,26.041868,25.74148,24.579512,24.098785
25.84626,25.769297,25.66635,25.24282,24.74637,24.39576,24.226177,25.725637,25.523329,24.586506,24.235302
25.8294,25.62448,25.435446,24.94011,24.387964,23.863745,23.621555,25.528196,25.234322,24.14973,23.636608
25.355207,25.212294,25.070532,24.6421,24.146154,23.721664,23.508404,25.143883,24.913864,23.957443,23.521427
26.234365,25.992292,25.765696,25.22469,24.62099,24.036848,23.768093,25.876154,25.536554,24.349031,23.785997
25.844547,25.581707,25.308529,24.65645,23.948946,23.291452,22.941374,25.445396,25.022367,23.649113,22.967003
26.893072,26.619963,26.369715,25.780355,25.124243,24.47605,24.19247,26.490719,26.111044,24.81731,24.2114
25.788652,25.65257,25.539646,25.159103,24.691687,24.320986,24.147085,25.598503,25.409964,24.523678,24.156487
25.638433,25.458767,25.283957,24.789406,24.201805,23.692062,23.446241,25.374235,25.09107,23.962505,23.462662
25.433857,25.411629,25.362915,25.010456,24.544907,24.281794,24.145287,25.399002,25.26589,24.42143,24.152029
26.46065,26.062803,25.719473,25.032227,24.283638,23.42283,23.04282,25.87777,25.390915,23.868938,23.070856
25.85192,25.723446,25.591362,25.147446,24.592352,24.151537,23.935905,25.664232,25.431171,24.38646,23.949768
27.903406,27.603205,27.338026,26.708012,25.983515,25.248943,24.946371,27.464787,27.05274,25.61849,24.967737
25.97829,25.88747,25.732502,25.16396,24.498318,24.068264,23.842247,25.82679,25.50646,24.295704,23.85734
25.730925,25.63779,25.5225,25.082037,24.565542,24.174715,23.995338,25.585491,25.366539,24.37969,24.005463
26.876894,26.668913,26.43834,25.79518,25.089054,24.47763,24.217325,26.555552,26.161472,24.78541,24.23488
26.57441,26.128004,25.734957,24.949463,24.097412,23.1119,22.61646,25.918888,25.349312,23.637709,22.654774
24.949284,24.882456,24.776009,24.32,23.757069,23.35743,23.150145,24.840796,24.614891,23.570194,23.16347
26.963243,26.58847,26.251884,25.547789,24.794374,23.954777,23.590353,26.40775,25.918291,24.386076,23.616917
25.126701,25.102535,25.061218,24.728474,24.32101,24.091524,23.970848,25.090399,24.973013,24.21981,23.975527
24.2881,24.210285,24.113611,23.719069,23.218618,22.839808,22.64835,24.169748,23.983295,23.0455,22.659966
24.912575,24.649563,24.416492,23.88893,23.303253,22.662132,22.291,24.528692,24.188473,23.034515,22.318022
29.741528,29.184765,28.684046,27.709412,26.72906,25.553736,25.095175,28.909832,28.180052,26.138453,25.129395
24.809801,24.634947,24.49667,24.1157,23.635687,23.15885,22.912842,24.566772,24.357195,23.426348,22.929163
26.374111,26.284565,26.0373,25.279524,24.621103,24.335938,24.20094,26.174526,25.716597,24.478828,24.20674
25.502495,25.414623,25.330446,24.979036,24.536674,24.191586,24.013775,25.379116,25.220964,24.392006,24.023191
26.753433,26.39225,26.080349,25.42598,24.722338,23.922718,23.57631,26.224598,25.77225,24.33958,23.601017
25.635801,25.606388,25.51052,25.041323,24.511478,24.224766,24.086872,25.571587,25.351582,24.374315,24.093334
25.335587,25.311832,25.265078,24.920252,24.475803,24.225868,24.097109,25.298685,25.16952,24.363297,24.102589
26.447296,26.312078,26.174534,25.70273,25.168253,24.756262,24.5772,26.246471,25.997929,24.972185,24.5868
24.230455,24.233751,24.155502,23.689495,23.17494,22.946363,22.833323,24.21017,24.002481,23.06692,22.837357
26.426222,26.394236,26.232159,25.59392,25.004498,24.753475,24.658625,26.32815,25.978676,24.876009,24.66048
26.512943,26.41142,26.177893,25.470543,24.832275,24.502888,24.344902,26.304558,25.882195,24.67119,24.352816
24.370474,24.276793,24.1535,23.726242,23.236723,22.885775,22.699474,24.220781,24.007673,23.079967,22.7103
24.938082,24.744724,24.464128,23.690075,22.934479,22.392944,22.089386,24.613983,24.12202,22.68095,22.11117
27.516687,27.369379,26.997133,26.012226,25.178741,24.76149,24.604753,27.204458,26.510727,24.952261,24.613337
26.239342,26.184788,26.004536,25.335539,24.70938,24.428082,24.306847,26.110252,25.73389,24.567816,24.311434
25.778828,25.66831,25.56296,25.161625,24.69283,24.34145,24.17538,25.61909,25.42567,24.531265,24.183943
27.138584,26.972828,26.78599,26.204216,25.572512,25.058437,24.844774,26.881891,26.54768,25.316639,24.857822
25.548683,25.371714,25.19877,24.706736,24.153454,23.662296,23.42791,25.285973,25.006905,23.925907,23.44287
26.774534,26.434298,26.110308,25.382627,24.614887,23.82679,23.49044,26.263416,25.773035,24.226938,23.514465
26.503223,26.3938,26.233465,25.682953,25.075996,24.652458,24.46561,26.321877,26.020496,24.868267,24.476507
25.2758,25.079477,24.893139,24.397877,23.83278,23.313795,23.008318,24.98821,24.696669,23.614883,23.029556
26.043545,25.918373,25.780684,25.32034,24.781668,24.35634,24.155424,25.85488,25.61195,24.584103,24.167473
25.051668,24.923903,24.787283,24.34092,23.814966,23.402964,23.15134,24.862288,24.626429,23.64381,23.16801
25.74996,25.609694,25.46111,24.99145,24.424826,23.957851,23.7346,25.540451,25.284283,24.205015,23.748976
25.181652,25.07439,24.97731,24.611532,24.177967,23.824867,23.639069,25.029793,24.858131,24.028719,23.649471
25.076462,24.87752,24.581549,23.840834,23.127958,22.577366,22.280628,24.732157,24.254463,22.86805,22.3018
25.548626,25.32023,25.119787,24.635412,24.097315,23.543552,23.279615,25.216028,24.919134,23.847485,23.29699
26.995836,26.72393,26.448727,25.782972,25.064358,24.362589,24.06302,26.581638,26.150312,24.71921,24.083973
24.941353,24.751484,24.564837,24.064732,23.514948,23.005089,22.701395,24.659027,24.36637,23.304035,22.722301
25.638388,25.499996,25.345394,24.857355,24.307005,23.863514,23.649012,25.42621,25.161758,24.10043,23.662317
25.299568,25.081367,24.900917,24.457611,23.945417,23.40152,23.136215,24.98798,24.72219,23.701845,23.154037
